order_id,user_id,order_timestamp,order_amount,model,touch_id,campaign_id,placement_id,creative_id,source_type,touch_timestamp,weight,attributed_revenue
so_00018,su_00155,2026-08-25 07:07:42.901162958,5990.0,last_touch,st_000134,cmp_001,pl_009,cr_009,lead,2026-08-22 05:13:29.821671092,1.0,5990.0
so_00019,su_00156,2026-09-10 01:06:41.680638822,19990.0,last_touch,st_000135,cmp_007,pl_015,cr_000,click,2026-09-08 04:28:42.678947451,0.0,0.0
so_00019,su_00156,2026-09-10 01:06:41.680638822,19990.0,last_touch,st_000136,cmp_007,pl_015,cr_000,bot_start,2026-09-08 04:43:29.218000018,0.0,0.0
so_00019,su_00156,2026-09-10 01:06:41.680638822,19990.0,last_touch,st_000137,cmp_007,pl_015,cr_000,lead,2026-09-08 10:59:44.104883297,1.0,19990.0
so_00020,su_00174,2026-09-07 02:47:47.043167081,5990.0,last_touch,st_000146,cmp_004,pl_004,cr_004,click,2026-09-02 12:31:11.696896310,0.0,0.0
so_00020,su_00174,2026-09-07 02:47:47.043167081,5990.0,last_touch,st_000147,cmp_004,pl_004,cr_004,bot_start,2026-09-02 12:44:12.672459580,0.0,0.0
so_00020,su_00174,2026-09-07 02:47:47.043167081,5990.0,last_touch,st_000148,cmp_004,pl_004,cr_004,lead,2026-09-02 19:48:29.905901654,1.0,5990.0
so_00021,su_00192,2026-09-15 08:17:32.252386001,5990.0,last_touch,st_000161,cmp_007,pl_007,cr_007,click,2026-09-09 23:49:25.811345393,0.0,0.0
so_00021,su_00192,2026-09-15 08:17:32.252386001,5990.0,last_touch,st_000162,cmp_007,pl_007,cr_007,bot_start,2026-09-09 23:51:33.635462307,0.0,0.0
so_00021,su_00192,2026-09-15 08:17:32.252386001,5990.0,last_touch,st_000163,cmp_007,pl_007,cr_007,lead,2026-09-10 03:16:18.794868005,1.0,5990.0
so_00022,su_00195,2026-09-05 08:48:26.671595830,9990.0,last_touch,st_000167,cmp_005,pl_029,cr_014,click,2026-09-03 22:22:30.930739813,0.0,0.0
so_00022,su_00195,2026-09-05 08:48:26.671595830,9990.0,last_touch,st_000168,cmp_005,pl_029,cr_014,bot_start,2026-09-03 22:30:28.963909819,0.0,0.0
so_00022,su_00195,2026-09-05 08:48:26.671595830,9990.0,last_touch,st_000169,cmp_005,pl_029,cr_014,lead,2026-09-03 23:46:44.689867326,1.0,9990.0
so_00023,su_00205,2026-08-18 19:18:33.064727018,19990.0,last_touch,st_000172,cmp_007,pl_023,cr_008,click,2026-08-12 06:21:51.334778597,0.0,0.0
so_00023,su_00205,2026-08-18 19:18:33.064727018,19990.0,last_touch,st_000173,cmp_007,pl_023,cr_008,bot_start,2026-08-12 06:35:51.230770970,0.0,0.0
so_00023,su_00205,2026-08-18 19:18:33.064727018,19990.0,last_touch,st_000174,cmp_007,pl_023,cr_008,lead,2026-08-12 16:19:36.612794778,1.0,19990.0
so_00024,su_00206,2026-08-27 00:31:29.108526508,5990.0,last_touch,st_000175,cmp_006,pl_022,cr_007,click,2026-08-22 21:23:42.618985368,0.0,0.0
so_00024,su_00206,2026-08-27 00:31:29.108526508,5990.0,last_touch,st_000176,cmp_006,pl_022,cr_007,bot_start,2026-08-22 21:32:10.446810083,0.0,0.0
so_00024,su_00206,2026-08-27 00:31:29.108526508,5990.0,last_touch,st_000177,cmp_006,pl_022,cr_007,lead,2026-08-23 01:36:12.873428552,1.0,5990.0
so_00025,su_00214,2026-09-16 17:16:13.533117664,9990.0,last_touch,st_000182,cmp_006,pl_014,cr_014,lead,2026-09-10 07:09:32.608322573,1.0,9990.0
so_00026,su_00215,2026-09-18 15:11:48.637986139,9990.0,last_touch,st_000183,cmp_003,pl_003,cr_003,click,2026-09-11 22:35:54.243506908,0.0,0.0
so_00026,su_00215,2026-09-18 15:11:48.637986139,9990.0,last_touch,st_000184,cmp_003,pl_003,cr_003,bot_start,2026-09-11 22:47:12.230410277,0.0,0.0
so_00026,su_00215,2026-09-18 15:11:48.637986139,9990.0,last_touch,st_000185,cmp_003,pl_003,cr_003,lead,2026-09-12 09:03:59.508543969,1.0,9990.0
so_00027,su_00219,2026-08-27 20:38:01.880791635,14990.0,last_touch,st_000187,cmp_002,pl_010,cr_010,click,2026-08-24 22:43:44.167743277,0.0,0.0
so_00027,su_00219,2026-08-27 20:38:01.880791635,14990.0,last_touch,st_000188,cmp_002,pl_010,cr_010,bot_start,2026-08-24 22:55:25.086588996,0.0,0.0
so_00027,su_00219,2026-08-27 20:38:01.880791635,14990.0,last_touch,st_000189,cmp_002,pl_010,cr_010,lead,2026-08-25 06:24:00.160462923,1.0,14990.0
so_00028,su_00230,2026-08-26 01:17:36.780255520,14990.0,last_touch,st_000201,cmp_001,pl_009,cr_009,click,2026-08-22 16:20:30.395296221,0.0,0.0
so_00028,su_00230,2026-08-26 01:17:36.780255520,14990.0,last_touch,st_000202,cmp_001,pl_009,cr_009,bot_start,2026-08-22 16:35:36.114030456,0.0,0.0
so_00028,su_00230,2026-08-26 01:17:36.780255520,14990.0,last_touch,st_000203,cmp_001,pl_009,cr_009,lead,2026-08-23 00:43:20.968267990,1.0,14990.0
so_00029,su_00232,2026-08-17 04:58:19.336101571,3990.0,last_touch,st_000206,cmp_002,pl_002,cr_002,click,2026-08-10 05:51:19.958589951,0.0,0.0
so_00029,su_00232,2026-08-17 04:58:19.336101571,3990.0,last_touch,st_000207,cmp_002,pl_002,cr_002,bot_start,2026-08-10 05:54:16.500332800,0.0,0.0
so_00029,su_00232,2026-08-17 04:58:19.336101571,3990.0,last_touch,st_000208,cmp_002,pl_002,cr_002,lead,2026-08-10 08:17:27.961638981,1.0,3990.0
so_00030,su_00239,2026-08-25 02:10:45.763942643,19990.0,last_touch,st_000214,cmp_001,pl_017,cr_002,click,2026-08-21 10:38:54.089233021,0.0,0.0
so_00030,su_00239,2026-08-25 02:10:45.763942643,19990.0,last_touch,st_000215,cmp_001,pl_017,cr_002,bot_start,2026-08-21 11:05:36.311826664,0.0,0.0
so_00030,su_00239,2026-08-25 02:10:45.763942643,19990.0,last_touch,st_000216,cmp_001,pl_017,cr_002,lead,2026-08-22 03:41:45.468625038,1.0,19990.0
so_00031,su_00254,2026-09-12 16:03:17.894148343,14990.0,last_touch,st_000228,cmp_004,pl_020,cr_005,click,2026-09-11 18:58:54.699433646,0.0,0.0
so_00031,su_00254,2026-09-12 16:03:17.894148343,14990.0,last_touch,st_000229,cmp_004,pl_020,cr_005,bot_start,2026-09-11 19:05:46.884619982,0.0,0.0
so_00031,su_00254,2026-09-12 16:03:17.894148343,14990.0,last_touch,st_000230,cmp_004,pl_020,cr_005,lead,2026-09-12 06:54:31.243228318,1.0,14990.0
so_00032,su_00273,2026-08-12 02:44:38.308486001,14990.0,last_touch,st_000244,cmp_005,pl_005,cr_005,click,2026-08-09 21:14:26.006311579,0.0,0.0
so_00032,su_00273,2026-08-12 02:44:38.308486001,14990.0,last_touch,st_000245,cmp_005,pl_005,cr_005,bot_start,2026-08-09 21:30:12.944619764,0.0,0.0
so_00032,su_00273,2026-08-12 02:44:38.308486001,14990.0,last_touch,st_000246,cmp_005,pl_005,cr_005,lead,2026-08-10 08:16:22.238410912,1.0,14990.0
so_00033,su_00274,2026-08-14 00:37:34.152387601,9990.0,last_touch,st_000249,cmp_003,pl_011,cr_011,lead,2026-08-07 09:55:33.094292455,1.0,9990.0
so_00034,su_00288,2026-08-20 05:19:47.153781361,19990.0,last_touch,st_000254,cmp_004,pl_028,cr_013,click,2026-08-18 09:51:14.809364353,0.0,0.0
so_00034,su_00288,2026-08-20 05:19:47.153781361,19990.0,last_touch,st_000255,cmp_004,pl_028,cr_013,bot_start,2026-08-18 10:11:36.079949644,0.0,0.0
so_00034,su_00288,2026-08-20 05:19:47.153781361,19990.0,last_touch,st_000256,cmp_004,pl_028,cr_013,lead,2026-08-19 04:23:58.841585958,1.0,19990.0
so_00035,su_00292,2026-08-23 22:02:29.581636044,19990.0,last_touch,st_000259,cmp_001,pl_017,cr_002,click,2026-08-22 23:47:23.980168586,0.0,0.0
so_00035,su_00292,2026-08-23 22:02:29.581636044,19990.0,last_touch,st_000260,cmp_001,pl_017,cr_002,bot_start,2026-08-23 00:04:39.030747570,0.0,0.0
so_00035,su_00292,2026-08-23 22:02:29.581636044,19990.0,last_touch,st_000261,cmp_001,pl_017,cr_002,lead,2026-08-23 07:21:30.615136466,1.0,19990.0
so_00036,su_00299,2026-08-15 04:56:16.968589774,5990.0,last_touch,st_000268,cmp_000,pl_016,cr_001,click,2026-08-11 10:21:08.476069341,0.0,0.0
so_00036,su_00299,2026-08-15 04:56:16.968589774,5990.0,last_touch,st_000269,cmp_000,pl_016,cr_001,bot_start,2026-08-11 10:35:41.531729473,0.0,0.0
so_00036,su_00299,2026-08-15 04:56:16.968589774,5990.0,last_touch,st_000270,cmp_000,pl_016,cr_001,lead,2026-08-11 21:36:21.054841912,1.0,5990.0
so_00037,su_00311,2026-09-12 07:18:45.928737429,3990.0,last_touch,st_000280,cmp_007,pl_015,cr_000,click,2026-09-08 17:26:03.346449155,0.0,0.0
so_00037,su_00311,2026-09-12 07:18:45.928737429,3990.0,last_touch,st_000281,cmp_007,pl_015,cr_000,bot_start,2026-09-08 17:35:43.187232038,0.0,0.0
so_00037,su_00311,2026-09-12 07:18:45.928737429,3990.0,last_touch,st_000282,cmp_007,pl_015,cr_000,lead,2026-09-09 01:56:47.527759270,1.0,3990.0
so_00038,su_00313,2026-08-24 01:22:52.494773876,3990.0,last_touch,st_000283,cmp_001,pl_017,cr_002,click,2026-08-23 13:37:56.313671886,0.0,0.0
so_00038,su_00313,2026-08-24 01:22:52.494773876,3990.0,last_touch,st_000284,cmp_001,pl_017,cr_002,bot_start,2026-08-23 14:01:38.318417503,0.0,0.0
so_00038,su_00313,2026-08-24 01:22:52.494773876,3990.0,last_touch,st_000285,cmp_001,pl_017,cr_002,lead,2026-08-23 18:54:49.932390136,1.0,3990.0
so_00039,su_00318,2026-09-05 11:47:23.700738929,3990.0,last_touch,st_000289,cmp_004,pl_004,cr_004,click,2026-09-04 08:26:33.281301132,0.0,0.0
so_00039,su_00318,2026-09-05 11:47:23.700738929,3990.0,last_touch,st_000290,cmp_004,pl_004,cr_004,bot_start,2026-09-04 08:46:21.839718290,0.0,0.0
so_00039,su_00318,2026-09-05 11:47:23.700738929,3990.0,last_touch,st_000291,cmp_004,pl_004,cr_004,lead,2026-09-04 15:22:36.034244819,1.0,3990.0
so_00040,su_00333,2026-08-21 15:57:32.788562204,14990.0,last_touch,st_000296,cmp_006,pl_006,cr_006,click,2026-08-19 02:01:49.940582795,0.0,0.0
so_00040,su_00333,2026-08-21 15:57:32.788562204,14990.0,last_touch,st_000297,cmp_006,pl_006,cr_006,bot_start,2026-08-19 02:26:47.894939747,0.0,0.0
so_00040,su_00333,2026-08-21 15:57:32.788562204,14990.0,last_touch,st_000298,cmp_006,pl_006,cr_006,lead,2026-08-19 18:03:39.869123235,1.0,14990.0
so_00041,su_00334,2026-08-13 06:59:34.377774321,9990.0,last_touch,st_000299,cmp_003,pl_011,cr_011,click,2026-08-07 16:30:13.557428168,0.0,0.0
so_00041,su_00334,2026-08-13 06:59:34.377774321,9990.0,last_touch,st_000300,cmp_003,pl_011,cr_011,bot_start,2026-08-07 16:37:17.960897907,0.0,0.0
so_00041,su_00334,2026-08-13 06:59:34.377774321,9990.0,last_touch,st_000301,cmp_003,pl_011,cr_011,lead,2026-08-07 22:35:11.945984137,1.0,9990.0
so_00042,su_00336,2026-08-21 01:23:50.725387089,9990.0,last_touch,st_000303,cmp_004,pl_028,cr_013,click,2026-08-17 19:20:54.753908059,0.0,0.0
so_00042,su_00336,2026-08-21 01:23:50.725387089,9990.0,last_touch,st_000304,cmp_004,pl_028,cr_013,bot_start,2026-08-17 19:33:55.857359787,0.0,0.0
so_00042,su_00336,2026-08-21 01:23:50.725387089,9990.0,last_touch,st_000305,cmp_004,pl_028,cr_013,lead,2026-08-18 03:31:55.166884653,1.0,9990.0
so_00043,su_00337,2026-08-31 01:55:32.025036361,3990.0,last_touch,st_000306,cmp_004,pl_012,cr_012,click,2026-08-30 03:57:49.809155749,0.0,0.0
so_00043,su_00337,2026-08-31 01:55:32.025036361,3990.0,last_touch,st_000307,cmp_004,pl_012,cr_012,bot_start,2026-08-30 04:16:51.146783062,0.0,0.0
so_00043,su_00337,2026-08-31 01:55:32.025036361,3990.0,last_touch,st_000308,cmp_004,pl_012,cr_012,lead,2026-08-30 05:15:25.238229132,1.0,3990.0
so_00044,su_00338,2026-08-22 08:26:25.480174356,9990.0,last_touch,st_000309,cmp_001,pl_009,cr_009,click,2026-08-20 10:19:21.335247863,0.0,0.0
so_00044,su_00338,2026-08-22 08:26:25.480174356,9990.0,last_touch,st_000310,cmp_001,pl_009,cr_009,bot_start,2026-08-20 10:23:04.140758822,0.0,0.0
so_00044,su_00338,2026-08-22 08:26:25.480174356,9990.0,last_touch,st_000311,cmp_001,pl_009,cr_009,lead,2026-08-20 18:37:03.874794769,1.0,9990.0
so_00045,su_00350,2026-09-08 13:15:18.946258789,9990.0,last_touch,st_000316,cmp_005,pl_013,cr_013,click,2026-09-03 01:52:59.630554815,0.0,0.0
so_00045,su_00350,2026-09-08 13:15:18.946258789,9990.0,last_touch,st_000317,cmp_005,pl_013,cr_013,bot_start,2026-09-03 02:11:05.865126724,0.0,0.0
so_00045,su_00350,2026-09-08 13:15:18.946258789,9990.0,last_touch,st_000318,cmp_005,pl_013,cr_013,lead,2026-09-03 16:30:23.046177174,1.0,9990.0
so_00046,su_00351,2026-08-25 04:42:44.052716088,19990.0,last_touch,st_000321,cmp_005,pl_021,cr_006,lead,2026-08-18 07:55:56.404403170,1.0,19990.0
so_00047,su_00357,2026-09-10 04:21:48.684307896,5990.0,last_touch,st_000325,cmp_005,pl_029,cr_014,click,2026-09-05 10:22:01.328165995,0.0,0.0
so_00047,su_00357,2026-09-10 04:21:48.684307896,5990.0,last_touch,st_000326,cmp_005,pl_029,cr_014,bot_start,2026-09-05 10:31:14.558223418,0.0,0.0
so_00047,su_00357,2026-09-10 04:21:48.684307896,5990.0,last_touch,st_000327,cmp_005,pl_029,cr_014,lead,2026-09-05 15:19:43.274717581,1.0,5990.0
so_00048,su_00385,2026-08-24 18:52:20.347788087,9990.0,last_touch,st_000354,cmp_000,pl_000,cr_000,click,2026-08-22 03:26:38.257008769,0.0,0.0
so_00048,su_00385,2026-08-24 18:52:20.347788087,9990.0,last_touch,st_000355,cmp_000,pl_000,cr_000,bot_start,2026-08-22 03:47:09.848263648,0.0,0.0
so_00048,su_00385,2026-08-24 18:52:20.347788087,9990.0,last_touch,st_000356,cmp_000,pl_000,cr_000,lead,2026-08-22 10:41:51.771890476,1.0,9990.0
so_00049,su_00394,2026-08-09 10:05:46.320003864,19990.0,last_touch,st_000360,cmp_003,pl_011,cr_011,click,2026-08-06 22:18:39.083094789,0.0,0.0
so_00049,su_00394,2026-08-09 10:05:46.320003864,19990.0,last_touch,st_000361,cmp_003,pl_011,cr_011,bot_start,2026-08-06 22:37:00.522665724,0.0,0.0
so_00049,su_00394,2026-08-09 10:05:46.320003864,19990.0,last_touch,st_000362,cmp_003,pl_011,cr_011,lead,2026-08-07 02:01:32.930878233,1.0,19990.0
so_00050,su_00401,2026-08-31 12:05:31.222784651,3990.0,last_touch,st_000363,cmp_002,pl_010,cr_010,click,2026-08-27 02:57:43.888792708,0.0,0.0
so_00050,su_00401,2026-08-31 12:05:31.222784651,3990.0,last_touch,st_000364,cmp_002,pl_010,cr_010,bot_start,2026-08-27 02:58:51.481494143,0.0,0.0
so_00050,su_00401,2026-08-31 12:05:31.222784651,3990.0,last_touch,st_000365,cmp_002,pl_010,cr_010,lead,2026-08-28 01:30:02.950568274,1.0,3990.0
so_00051,su_00403,2026-09-12 07:11:25.761051959,14990.0,last_touch,st_000366,cmp_001,pl_001,cr_001,click,2026-09-07 08:42:58.599141736,0.0,0.0
so_00051,su_00403,2026-09-12 07:11:25.761051959,14990.0,last_touch,st_000367,cmp_001,pl_001,cr_001,bot_start,2026-09-07 08:52:20.273449726,0.0,0.0
so_00051,su_00403,2026-09-12 07:11:25.761051959,14990.0,last_touch,st_000368,cmp_001,pl_001,cr_001,lead,2026-09-07 10:00:12.272177701,1.0,14990.0
so_00052,su_00409,2026-08-25 22:42:17.144770586,5990.0,last_touch,st_000373,cmp_000,pl_000,cr_000,click,2026-08-22 07:57:21.688827574,0.0,0.0
so_00052,su_00409,2026-08-25 22:42:17.144770586,5990.0,last_touch,st_000374,cmp_000,pl_000,cr_000,bot_start,2026-08-22 08:21:47.319830462,0.0,0.0
so_00052,su_00409,2026-08-25 22:42:17.144770586,5990.0,last_touch,st_000375,cmp_000,pl_000,cr_000,lead,2026-08-22 13:26:30.588106787,1.0,5990.0
so_00053,su_00410,2026-08-31 16:09:00.369231729,3990.0,last_touch,st_000376,cmp_002,pl_010,cr_010,click,2026-08-25 00:42:55.469011468,0.0,0.0
so_00053,su_00410,2026-08-31 16:09:00.369231729,3990.0,last_touch,st_000377,cmp_002,pl_010,cr_010,bot_start,2026-08-25 01:11:35.617417049,0.0,0.0
so_00053,su_00410,2026-08-31 16:09:00.369231729,3990.0,last_touch,st_000378,cmp_002,pl_010,cr_010,lead,2026-08-25 10:02:25.903193271,1.0,3990.0
so_00054,su_00414,2026-08-25 18:48:40.851367893,9990.0,last_touch,st_000382,cmp_000,pl_024,cr_009,click,2026-08-23 07:20:45.987358137,0.0,0.0
so_00054,su_00414,2026-08-25 18:48:40.851367893,9990.0,last_touch,st_000383,cmp_000,pl_024,cr_009,bot_start,2026-08-23 07:24:03.998762712,0.0,0.0
so_00054,su_00414,2026-08-25 18:48:40.851367893,9990.0,last_touch,st_000384,cmp_000,pl_024,cr_009,lead,2026-08-23 09:35:16.340835653,1.0,9990.0
so_00055,su_00417,2026-08-15 06:57:17.377782130,19990.0,last_touch,st_000385,cmp_000,pl_016,cr_001,click,2026-08-12 15:54:25.852118066,0.0,0.0
so_00055,su_00417,2026-08-15 06:57:17.377782130,19990.0,last_touch,st_000386,cmp_000,pl_016,cr_001,bot_start,2026-08-12 16:04:49.311102352,0.0,0.0
so_00055,su_00417,2026-08-15 06:57:17.377782130,19990.0,last_touch,st_000387,cmp_000,pl_016,cr_001,lead,2026-08-13 08:11:57.871254710,1.0,19990.0
