order_id,user_id,order_timestamp,order_amount,model,touch_id,campaign_id,placement_id,creative_id,source_type,touch_timestamp,weight,attributed_revenue
ord_0a2df2b27e22,89,2026-08-09 10:44:19,9900.0,last_touch,t_001014,cmp_000,pl_004,cr_003,bot_start,2026-08-05 08:34:14.420657437,0.0,0.0
ord_0a2df2b27e22,89,2026-08-09 10:44:19,9900.0,last_touch,t_001012,cmp_002,pl_008,cr_001,click,2026-08-08 01:50:51.974524162,0.0,0.0
ord_0a2df2b27e22,89,2026-08-09 10:44:19,9900.0,last_touch,t_001013,cmp_003,pl_009,cr_000,bot_start,2026-08-08 10:08:17.580029151,1.0,9900.0
ord_0a317a84518b,472,2026-09-06 13:45:12,8950.0,last_touch,t_000695,cmp_000,pl_004,cr_003,click,2026-09-05 08:51:26.159140261,1.0,8950.0
ord_0a3c2680e209,137,2026-08-05 15:01:16,8475.0,last_touch,t_000061,cmp_000,pl_004,cr_003,bot_start,2026-08-04 11:33:34.059688742,1.0,8475.0
ord_0a4730bec9df,416,2026-09-05 21:19:33,13950.0,last_touch,t_000582,cmp_003,pl_009,cr_000,bot_start,2026-08-30 12:52:56.819255986,1.0,13950.0
ord_0a5bcaef7780,313,2026-08-07 11:58:49,9450.0,last_touch,t_000405,cmp_004,pl_003,cr_000,lead,2026-08-04 17:19:26.659104984,1.0,9450.0
ord_0a92f9a92eee,485,2026-08-22 16:02:00,8450.0,last_touch,t_000717,cmp_003,pl_007,cr_003,click,2026-08-18 05:27:29.652116801,0.0,0.0
ord_0a92f9a92eee,485,2026-08-22 16:02:00,8450.0,last_touch,t_000718,cmp_002,pl_000,cr_000,click,2026-08-20 14:23:29.597531160,0.0,0.0
ord_0a92f9a92eee,485,2026-08-22 16:02:00,8450.0,last_touch,t_000719,cmp_003,pl_009,cr_000,bot_start,2026-08-21 03:01:14.109032086,1.0,8450.0
ord_0aacfa2737e8,574,2026-09-04 16:29:01,7475.0,last_touch,t_000890,cmp_003,pl_007,cr_003,click,2026-09-03 13:43:58.715067437,1.0,7475.0
ord_0b99cf1cbae6,189,2026-09-01 07:49:46,8945.0,last_touch,t_000165,cmp_000,pl_004,cr_003,click,2026-08-25 14:47:41.761129726,1.0,8945.0
ord_0bf6046efc8a,402,2026-09-03 17:30:08,8450.0,last_touch,t_000557,cmp_003,pl_007,cr_003,lead,2026-09-01 12:30:59.058653430,0.0,0.0
ord_0bf6046efc8a,402,2026-09-03 17:30:08,8450.0,last_touch,t_000558,cmp_002,pl_000,cr_000,click,2026-09-01 20:54:16.284436641,0.0,0.0
ord_0bf6046efc8a,402,2026-09-03 17:30:08,8450.0,last_touch,t_000556,cmp_004,pl_003,cr_000,click,2026-09-02 19:03:13.147825075,1.0,8450.0
ord_0c344a2d8772,4,2026-08-31 15:42:34,8950.0,last_touch,t_000549,cmp_002,pl_002,cr_002,bot_start,2026-08-24 20:03:59.388523295,1.0,8950.0
ord_0cc9a2c8492a,482,2026-08-15 16:30:16,16950.0,last_touch,t_000711,cmp_001,pl_006,cr_002,click,2026-08-15 02:39:44.016078672,1.0,16950.0
ord_0d145d2e15fe,388,2026-08-12 13:28:18,7000.0,last_touch,t_000529,cmp_003,pl_007,cr_003,click,2026-08-05 13:30:29.786788905,1.0,7000.0
ord_0d21daf5c92f,573,2026-08-30 09:39:42,8950.0,last_touch,t_000888,cmp_002,pl_002,cr_002,click,2026-08-28 02:16:06.061366103,0.0,0.0
ord_0d21daf5c92f,573,2026-08-30 09:39:42,8950.0,last_touch,t_000889,cmp_002,pl_000,cr_000,click,2026-08-28 18:59:06.443814578,1.0,8950.0
ord_0d76feadce87,606,2026-08-10 18:36:00,6450.0,last_touch,t_000958,cmp_000,pl_001,cr_004,click,2026-08-07 00:55:01.418989902,1.0,6450.0
ord_0dc8b16836b3,291,2026-08-06 10:06:16,19900.0,last_touch,t_000363,cmp_004,pl_003,cr_000,bot_start,2026-08-04 21:11:16.128905344,1.0,19900.0
ord_0e4bd99c6ec5,237,2026-08-23 13:29:45,8950.0,last_touch,t_000252,cmp_002,pl_008,cr_001,bot_start,2026-08-19 21:04:59.697778473,0.0,0.0
ord_0e4bd99c6ec5,237,2026-08-23 13:29:45,8950.0,last_touch,t_000251,cmp_002,pl_008,cr_001,click,2026-08-20 23:13:48.677581038,0.0,0.0
ord_0e4bd99c6ec5,237,2026-08-23 13:29:45,8950.0,last_touch,t_000253,cmp_002,pl_008,cr_001,lead,2026-08-21 11:23:59.471569878,1.0,8950.0
ord_0e5ec51cc7df,265,2026-08-08 16:25:28,5990.0,last_touch,t_000305,cmp_004,pl_003,cr_000,click,2026-08-05 22:29:25.579483706,0.0,0.0
ord_0e5ec51cc7df,265,2026-08-08 16:25:28,5990.0,last_touch,t_000306,cmp_004,pl_003,cr_000,click,2026-08-07 13:39:38.306151144,1.0,5990.0
ord_0ecdee05efc2,470,2026-08-09 17:24:05,9900.0,last_touch,t_000693,cmp_002,pl_005,cr_004,click,2026-08-08 04:08:59.167070900,1.0,9900.0
ord_0f0247baca43,9,2026-09-03 14:55:45,8950.0,last_touch,t_001015,cmp_003,pl_009,cr_000,click,2026-08-28 08:55:48.022511603,1.0,8950.0
ord_0f90917f515e,125,2026-09-07 08:46:37,8950.0,last_touch,t_000042,cmp_001,pl_006,cr_002,bot_start,2026-09-01 15:20:00.666096042,0.0,0.0
ord_0f90917f515e,125,2026-09-07 08:46:37,8950.0,last_touch,t_000043,cmp_002,pl_000,cr_000,click,2026-09-06 00:19:54.966725413,1.0,8950.0
ord_0fded6be3396,259,2026-08-08 07:59:01,8745.0,last_touch,t_000292,cmp_002,pl_000,cr_000,bot_start,2026-08-06 22:58:17.958803049,1.0,8745.0
ord_0fe6ac00a1eb,450,2026-09-03 06:06:37,8950.0,last_touch,t_000658,cmp_002,pl_002,cr_002,click,2026-09-01 13:47:33.622485596,1.0,8950.0
ord_102e712e189a,506,2026-08-27 12:29:06,8950.0,last_touch,t_000762,cmp_003,pl_009,cr_000,bot_start,2026-08-22 08:57:24.511493500,1.0,8950.0
ord_1083148850a7,48,2026-09-05 14:24:29,8950.0,last_touch,t_000708,cmp_002,pl_002,cr_002,click,2026-08-30 19:17:14.670587895,1.0,8950.0
ord_111f1b3401d4,70,2026-08-18 19:10:04,8475.0,last_touch,t_000976,cmp_004,pl_003,cr_000,click,2026-08-13 09:37:18.083568946,0.0,0.0
ord_111f1b3401d4,70,2026-08-18 19:10:04,8475.0,last_touch,t_000977,cmp_001,pl_006,cr_002,click,2026-08-15 04:12:01.565327328,1.0,8475.0
ord_120e8119bbbd,220,2026-08-22 19:19:35,9950.0,last_touch,t_000217,cmp_002,pl_008,cr_001,bot_start,2026-08-19 16:10:08.451978059,1.0,9950.0
ord_126e2c670653,104,2026-08-23 21:00:30,14950.0,last_touch,t_000009,cmp_000,pl_004,cr_003,bot_start,2026-08-19 18:06:40.743245138,1.0,14950.0
ord_127af47915d1,248,2026-08-22 13:43:42,7475.0,last_touch,t_000272,cmp_000,pl_001,cr_004,click,2026-08-22 01:38:50.673276540,1.0,7475.0
ord_12861ede06bc,326,2026-09-04 10:55:46,14950.0,last_touch,t_000427,cmp_002,pl_002,cr_002,bot_start,2026-09-02 13:08:10.880274242,0.0,0.0
ord_12861ede06bc,326,2026-09-04 10:55:46,14950.0,last_touch,t_000426,cmp_000,pl_001,cr_004,bot_start,2026-09-03 10:48:04.595054897,1.0,14950.0
ord_128f6f54c0bb,80,2026-09-09 04:53:08,6975.0,last_touch,t_000996,cmp_004,pl_003,cr_000,bot_start,2026-09-03 12:21:52.229548673,0.0,0.0
ord_128f6f54c0bb,80,2026-09-09 04:53:08,6975.0,last_touch,t_000994,cmp_003,pl_007,cr_003,bot_start,2026-09-04 20:55:21.244845413,0.0,0.0
ord_128f6f54c0bb,80,2026-09-09 04:53:08,6975.0,last_touch,t_000995,cmp_003,pl_009,cr_000,lead,2026-09-05 13:27:06.329866895,1.0,6975.0
ord_12f6f616dabf,63,2026-08-09 19:29:08,12900.0,last_touch,t_000961,cmp_001,pl_006,cr_002,bot_start,2026-08-06 02:30:07.297000178,1.0,12900.0
ord_135bfa95ad03,324,2026-08-31 19:22:31,8450.0,last_touch,t_000422,cmp_002,pl_000,cr_000,click,2026-08-27 03:46:27.636407322,0.0,0.0
ord_135bfa95ad03,324,2026-08-31 19:22:31,8450.0,last_touch,t_000424,cmp_003,pl_007,cr_003,click,2026-08-28 06:25:17.382703961,0.0,0.0
ord_135bfa95ad03,324,2026-08-31 19:22:31,8450.0,last_touch,t_000423,cmp_003,pl_009,cr_000,click,2026-08-28 09:34:55.230593552,1.0,8450.0
ord_142b55618fb5,449,2026-09-06 17:28:24,8950.0,last_touch,t_000655,cmp_000,pl_004,cr_003,bot_start,2026-09-01 09:54:22.165913343,0.0,0.0
ord_142b55618fb5,449,2026-09-06 17:28:24,8950.0,last_touch,t_000656,cmp_000,pl_001,cr_004,click,2026-09-05 08:09:13.879050609,1.0,8950.0
ord_145b2c6e5078,177,2026-08-28 10:47:56,8950.0,last_touch,t_000139,cmp_000,pl_004,cr_003,click,2026-08-21 13:12:16.949468000,0.0,0.0
ord_145b2c6e5078,177,2026-08-28 10:47:56,8950.0,last_touch,t_000140,cmp_003,pl_009,cr_000,bot_start,2026-08-23 04:20:00.035838867,1.0,8950.0
ord_146df1730fa1,185,2026-08-27 14:36:47,13950.0,last_touch,t_000157,cmp_000,pl_004,cr_003,bot_start,2026-08-20 20:58:35.072370487,0.0,0.0
ord_146df1730fa1,185,2026-08-27 14:36:47,13950.0,last_touch,t_000158,cmp_000,pl_004,cr_003,click,2026-08-23 14:14:21.912691716,1.0,13950.0
ord_1483e99251d1,359,2026-09-06 18:40:33,7475.0,last_touch,t_000484,cmp_001,pl_006,cr_002,click,2026-09-06 04:31:35.637266862,1.0,7475.0
ord_154e9cd0a990,192,2026-08-24 15:05:04,14950.0,last_touch,t_000169,cmp_002,pl_008,cr_001,click,2026-08-22 18:47:21.263879666,1.0,14950.0
ord_15bde24eb45e,188,2026-09-06 01:03:43,6975.0,last_touch,t_000162,cmp_000,pl_001,cr_004,bot_start,2026-08-30 01:53:18.497798090,0.0,0.0
ord_15bde24eb45e,188,2026-09-06 01:03:43,6975.0,last_touch,t_000163,cmp_002,pl_002,cr_002,bot_start,2026-08-30 16:15:48.690886480,0.0,0.0
ord_15bde24eb45e,188,2026-09-06 01:03:43,6975.0,last_touch,t_000164,cmp_002,pl_008,cr_001,click,2026-09-04 08:10:26.279874077,1.0,6975.0
ord_16a607842721,81,2026-08-30 13:44:26,8450.0,last_touch,t_000998,cmp_002,pl_005,cr_004,bot_start,2026-08-24 03:59:46.258955570,0.0,0.0
ord_16a607842721,81,2026-08-30 13:44:26,8450.0,last_touch,t_000997,cmp_002,pl_000,cr_000,bot_start,2026-08-26 22:58:26.068502427,1.0,8450.0
ord_16d5fab6323f,173,2026-08-11 07:48:36,9900.0,last_touch,t_000131,cmp_002,pl_005,cr_004,click,2026-08-07 08:54:35.559371830,0.0,0.0
ord_16d5fab6323f,173,2026-08-11 07:48:36,9900.0,last_touch,t_000132,cmp_000,pl_004,cr_003,lead,2026-08-08 05:38:08.912236415,0.0,0.0
ord_16d5fab6323f,173,2026-08-11 07:48:36,9900.0,last_touch,t_000133,cmp_001,pl_006,cr_002,click,2026-08-09 16:07:08.303303400,1.0,9900.0
ord_1731ed2f88ac,133,2026-08-16 09:59:37,9900.0,last_touch,t_000056,cmp_000,pl_001,cr_004,click,2026-08-15 13:39:57.706636579,1.0,9900.0
ord_183cfca353af,213,2026-08-23 20:58:38,8950.0,last_touch,t_000203,cmp_001,pl_006,cr_002,click,2026-08-19 10:00:48.982010745,0.0,0.0
ord_183cfca353af,213,2026-08-23 20:58:38,8950.0,last_touch,t_000205,cmp_002,pl_005,cr_004,click,2026-08-20 08:01:31.231878504,0.0,0.0
ord_183cfca353af,213,2026-08-23 20:58:38,8950.0,last_touch,t_000204,cmp_004,pl_003,cr_000,bot_start,2026-08-20 17:09:04.988565914,1.0,8950.0
ord_18a6dcc7045d,510,2026-09-05 10:34:42,8950.0,last_touch,t_000773,cmp_000,pl_001,cr_004,click,2026-08-30 19:14:13.630213163,0.0,0.0
ord_18a6dcc7045d,510,2026-09-05 10:34:42,8950.0,last_touch,t_000772,cmp_002,pl_000,cr_000,click,2026-09-04 07:42:11.500692506,0.0,0.0
ord_18a6dcc7045d,510,2026-09-05 10:34:42,8950.0,last_touch,t_000771,cmp_002,pl_000,cr_000,click,2026-09-04 12:49:02.061340797,1.0,8950.0
ord_18fbab1ad4c3,502,2026-09-05 10:11:25,8450.0,last_touch,t_000755,cmp_002,pl_005,cr_004,click,2026-08-30 10:40:23.491873635,0.0,0.0
ord_18fbab1ad4c3,502,2026-09-05 10:11:25,8450.0,last_touch,t_000756,cmp_003,pl_007,cr_003,click,2026-08-30 20:59:33.997936244,0.0,0.0
ord_18fbab1ad4c3,502,2026-09-05 10:11:25,8450.0,last_touch,t_000754,cmp_000,pl_001,cr_004,bot_start,2026-09-04 15:29:19.996465839,1.0,8450.0
ord_19ea5cf660f5,113,2026-09-06 15:14:57,8950.0,last_touch,t_000024,cmp_003,pl_009,cr_000,click,2026-08-30 21:42:50.145843605,1.0,8950.0
ord_1a1ea7a0f815,204,2026-09-07 13:39:13,8950.0,last_touch,t_000188,cmp_001,pl_006,cr_002,lead,2026-09-06 23:04:01.783254333,1.0,8950.0
ord_1c11b9dc4c43,32,2026-08-09 04:36:11,6490.0,last_touch,t_000416,cmp_002,pl_005,cr_004,bot_start,2026-08-04 17:02:25.458436719,1.0,6490.0
ord_1c319f621766,377,2026-09-05 19:24:12,14950.0,last_touch,t_000512,cmp_003,pl_007,cr_003,click,2026-08-30 11:42:16.629446230,0.0,0.0
ord_1c319f621766,377,2026-09-05 19:24:12,14950.0,last_touch,t_000513,cmp_000,pl_001,cr_004,click,2026-08-31 01:36:18.473908235,0.0,0.0
ord_1c319f621766,377,2026-09-05 19:24:12,14950.0,last_touch,t_000511,cmp_002,pl_000,cr_000,bot_start,2026-08-31 08:06:04.644057025,1.0,14950.0
ord_1c6b616d7106,586,2026-08-12 17:45:53,8745.0,last_touch,t_000913,cmp_001,pl_006,cr_002,click,2026-08-05 23:58:10.075859902,1.0,8745.0
ord_1cbd61ea100d,263,2026-08-22 19:53:10,8950.0,last_touch,t_000300,cmp_000,pl_001,cr_004,click,2026-08-18 12:39:52.882104748,0.0,0.0
ord_1cbd61ea100d,263,2026-08-22 19:53:10,8950.0,last_touch,t_000303,cmp_002,pl_008,cr_001,lead,2026-08-18 14:45:04.309739782,0.0,0.0
ord_1cbd61ea100d,263,2026-08-22 19:53:10,8950.0,last_touch,t_000301,cmp_001,pl_006,cr_002,click,2026-08-21 01:44:44.206114815,0.0,0.0
ord_1cbd61ea100d,263,2026-08-22 19:53:10,8950.0,last_touch,t_000302,cmp_004,pl_003,cr_000,click,2026-08-21 23:34:29.277670855,1.0,8950.0
ord_1cec027f532b,258,2026-08-10 15:03:03,6490.0,last_touch,t_000291,cmp_002,pl_008,cr_001,click,2026-08-08 18:45:40.134345705,1.0,6490.0
ord_1d1e325b1015,339,2026-08-11 12:22:26,6450.0,last_touch,t_000451,cmp_000,pl_001,cr_004,click,2026-08-07 09:57:10.199741252,1.0,6450.0
ord_1d3cac61f0bf,390,2026-09-01 02:23:30,8975.0,last_touch,t_000535,cmp_000,pl_004,cr_003,bot_start,2026-08-25 10:12:53.465039252,1.0,8975.0
ord_1da6e4a987d2,156,2026-08-22 10:54:14,14950.0,last_touch,t_000101,cmp_003,pl_007,cr_003,click,2026-08-15 14:01:10.735962366,1.0,14950.0
ord_1e3f658b7c5c,38,2026-08-09 12:15:31,6490.0,last_touch,t_000517,cmp_002,pl_008,cr_001,click,2026-08-06 02:20:12.845220034,0.0,0.0
ord_1e3f658b7c5c,38,2026-08-09 12:15:31,6490.0,last_touch,t_000518,cmp_002,pl_000,cr_000,click,2026-08-06 10:59:31.017203656,0.0,0.0
ord_1e3f658b7c5c,38,2026-08-09 12:15:31,6490.0,last_touch,t_000516,cmp_001,pl_006,cr_002,click,2026-08-07 05:12:52.170309880,1.0,6490.0
ord_1eb88d1635e9,168,2026-08-25 06:26:04,14950.0,last_touch,t_000121,cmp_003,pl_007,cr_003,lead,2026-08-19 07:58:15.510426987,1.0,14950.0
ord_1f8f5738f7a5,34,2026-09-01 17:23:37,8945.0,last_touch,t_000452,cmp_003,pl_007,cr_003,click,2026-08-27 23:04:38.801272037,1.0,8945.0
ord_1f9f13a88c1c,37,2026-09-02 04:13:14,5750.0,last_touch,t_000499,cmp_002,pl_005,cr_004,click,2026-08-30 23:07:06.199528880,1.0,5750.0
ord_1fceee77c844,572,2026-09-02 14:54:22,8945.0,last_touch,t_000887,cmp_003,pl_007,cr_003,bot_start,2026-08-30 20:57:12.343609541,1.0,8945.0
ord_1fe30b789e57,430,2026-08-23 16:17:56,8000.0,last_touch,t_000610,cmp_001,pl_006,cr_002,click,2026-08-16 22:50:11.207543380,1.0,8000.0
ord_1fe9a3d99b7d,144,2026-09-01 15:30:39,8950.0,last_touch,t_000078,cmp_000,pl_001,cr_004,bot_start,2026-08-26 06:32:57.578276123,0.0,0.0
ord_1fe9a3d99b7d,144,2026-09-01 15:30:39,8950.0,last_touch,t_000077,cmp_003,pl_007,cr_003,bot_start,2026-08-28 10:10:10.618910913,0.0,0.0
ord_1fe9a3d99b7d,144,2026-09-01 15:30:39,8950.0,last_touch,t_000080,cmp_003,pl_007,cr_003,click,2026-08-30 02:27:29.507117286,0.0,0.0
ord_1fe9a3d99b7d,144,2026-09-01 15:30:39,8950.0,last_touch,t_000079,cmp_002,pl_008,cr_001,click,2026-08-30 09:18:26.577184846,1.0,8950.0
ord_201c822a24c4,235,2026-08-23 16:04:24,8450.0,last_touch,t_000247,cmp_003,pl_009,cr_000,click,2026-08-21 20:28:47.415709778,1.0,8450.0
ord_201d629a754d,468,2026-08-19 07:10:12,9450.0,last_touch,t_000688,cmp_003,pl_007,cr_003,click,2026-08-15 09:13:32.975337582,0.0,0.0
ord_201d629a754d,468,2026-08-19 07:10:12,9450.0,last_touch,t_000687,cmp_000,pl_001,cr_004,click,2026-08-15 19:44:16.837147622,0.0,0.0
ord_201d629a754d,468,2026-08-19 07:10:12,9450.0,last_touch,t_000689,cmp_002,pl_005,cr_004,click,2026-08-16 02:27:11.113696506,1.0,9450.0
ord_2035e3041e35,594,2026-09-03 18:16:38,5000.0,last_touch,t_000933,cmp_002,pl_005,cr_004,click,2026-08-30 14:19:24.607673245,0.0,0.0
ord_2035e3041e35,594,2026-09-03 18:16:38,5000.0,last_touch,t_000932,cmp_000,pl_004,cr_003,lead,2026-09-01 00:39:30.420758446,0.0,0.0
ord_2035e3041e35,594,2026-09-03 18:16:38,5000.0,last_touch,t_000931,cmp_002,pl_000,cr_000,bot_start,2026-09-03 01:52:29.910729213,1.0,5000.0
ord_20f6eedc8c53,447,2026-08-23 13:46:56,8450.0,last_touch,t_000653,cmp_002,pl_000,cr_000,click,2026-08-21 14:27:51.141304995,1.0,8450.0
ord_210787d94c0e,45,2026-08-14 10:04:52,5750.0,last_touch,t_000657,cmp_003,pl_007,cr_003,click,2026-08-10 07:29:40.252714490,1.0,5750.0
ord_210b0f2849cb,466,2026-08-26 13:56:39,8950.0,last_touch,t_000685,cmp_002,pl_005,cr_004,click,2026-08-21 02:12:46.835185128,1.0,8950.0
ord_215b1194a3e3,551,2026-09-02 09:58:19,8950.0,last_touch,t_000848,cmp_003,pl_009,cr_000,lead,2026-08-26 14:27:18.644783404,0.0,0.0
ord_215b1194a3e3,551,2026-09-02 09:58:19,8950.0,last_touch,t_000847,cmp_002,pl_005,cr_004,lead,2026-08-28 07:38:17.743739897,1.0,8950.0
ord_22a56662eca5,91,2026-08-24 00:44:40,8950.0,last_touch,t_001017,cmp_002,pl_000,cr_000,bot_start,2026-08-18 16:20:24.581574546,1.0,8950.0
ord_22e8d5965c7f,126,2026-08-05 13:22:41,8745.0,last_touch,t_000045,cmp_002,pl_005,cr_004,click,2026-08-04 00:35:47.860055772,0.0,0.0
ord_22e8d5965c7f,126,2026-08-05 13:22:41,8745.0,last_touch,t_000044,cmp_003,pl_007,cr_003,lead,2026-08-04 15:54:31.467982773,1.0,8745.0
ord_230264778ff7,560,2026-08-25 14:09:51,8950.0,last_touch,t_000866,cmp_002,pl_008,cr_001,click,2026-08-20 00:35:03.802848292,0.0,0.0
ord_230264778ff7,560,2026-08-25 14:09:51,8950.0,last_touch,t_000865,cmp_002,pl_008,cr_001,click,2026-08-22 13:15:16.239761068,0.0,0.0
ord_230264778ff7,560,2026-08-25 14:09:51,8950.0,last_touch,t_000867,cmp_000,pl_004,cr_003,bot_start,2026-08-22 22:59:06.246337776,1.0,8950.0
ord_239a0aae9906,351,2026-08-20 11:12:25,9450.0,last_touch,t_000471,cmp_000,pl_001,cr_004,click,2026-08-17 13:38:41.028466527,0.0,0.0
ord_239a0aae9906,351,2026-08-20 11:12:25,9450.0,last_touch,t_000470,cmp_000,pl_001,cr_004,lead,2026-08-17 22:30:05.464326961,0.0,0.0
ord_239a0aae9906,351,2026-08-20 11:12:25,9450.0,last_touch,t_000472,cmp_003,pl_007,cr_003,click,2026-08-18 12:57:09.101019306,1.0,9450.0
ord_23c038118beb,541,2026-09-02 10:48:17,14950.0,last_touch,t_000826,cmp_004,pl_003,cr_000,click,2026-08-29 12:20:00.185734958,1.0,14950.0
ord_23ecd941d316,375,2026-09-04 14:19:28,7000.0,last_touch,t_000509,cmp_003,pl_009,cr_000,click,2026-09-01 23:10:05.947009157,1.0,7000.0
ord_2450a95b13ee,208,2026-08-13 19:25:17,6450.0,last_touch,t_000192,cmp_002,pl_008,cr_001,bot_start,2026-08-11 15:50:59.013114878,1.0,6450.0
ord_24dd72357c2b,599,2026-08-26 12:25:10,8950.0,last_touch,t_000943,cmp_000,pl_004,cr_003,bot_start,2026-08-22 11:05:05.686239324,0.0,0.0
ord_24dd72357c2b,599,2026-08-26 12:25:10,8950.0,last_touch,t_000944,cmp_002,pl_008,cr_001,click,2026-08-22 16:39:20.576563431,1.0,8950.0
ord_2512a40bce72,152,2026-08-10 08:42:13,6490.0,last_touch,t_000093,cmp_002,pl_000,cr_000,bot_start,2026-08-09 12:38:41.913804714,1.0,6490.0
ord_25369a131dab,218,2026-08-22 09:03:23,16950.0,last_touch,t_000212,cmp_002,pl_002,cr_002,lead,2026-08-16 04:17:22.216256190,0.0,0.0
ord_25369a131dab,218,2026-08-22 09:03:23,16950.0,last_touch,t_000211,cmp_002,pl_002,cr_002,bot_start,2026-08-19 23:04:17.949918937,1.0,16950.0
ord_256987df7f8e,209,2026-08-23 06:58:29,8950.0,last_touch,t_000193,cmp_003,pl_007,cr_003,click,2026-08-18 01:45:16.773143813,1.0,8950.0
ord_25de8f83c331,242,2026-08-29 13:44:52,8950.0,last_touch,t_000262,cmp_000,pl_001,cr_004,bot_start,2026-08-23 07:42:40.768181228,0.0,0.0
